股票代码,股票简称,信号日期,信号来源,信号级别,net_profit_positive_3y_latest,pe,pe_lt_30,revenue_growth_yoy,profit_growth_yoy,growth_positive,peg_like_ratio,peg_like_lt_1,error_reason
000823,超声电子,2025-05-30,RefactoredMultiLevelCrossStrategy,Daily,True,25.4364,True,0.1580,1.4226,True,0.1788,True,
000859,国风新材,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,-0.0141,0.0248,False,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-69722500.0).
001277,速达股份,2025-05-30,ChanBreakoutStrategyV8,Daily,True,5.8588,True,-0.4036,-0.6485,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.6484558220565854).
001328,登康口腔,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,13.0302,True,0.1911,0.1564,True,0.8331,True,
001332,锡装股份,2025-05-30,RefactoredMultiLevelCrossStrategy,Daily,True,4.1933,True,-0.0398,0.1844,False,0.2274,True,
002015,协鑫能科,2025-05-30,ChanBreakoutStrategyV8,Daily,True,26.2310,True,0.2150,0.3511,True,0.7472,True,
002052,*ST同洲,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,94.7950,False,6.6375,31.3329,True,0.0303,True,
002082,万邦德,2025-05-30,ChanBreakoutStrategyV8,Daily,True,62.3738,False,-0.2657,-0.4729,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.47286440002080554).
002104,恒宝股份,2025-05-30,RefactoredMultiLevelCrossStrategy,Daily,True,56.2187,False,0.0464,-0.0875,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.08746158948981693).
002104,恒宝股份,2025-05-30,ChanBreakoutStrategyV8,Daily,True,56.2187,False,0.0464,-0.0875,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.08746158948981693).
002144,宏达高科,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,56.2638,False,0.0165,-0.0173,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.017272722187728982).
002162,悦心健康,2025-05-30,RefactoredMultiLevelCrossStrategy,Daily,False,,,-0.1131,0.3602,False,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-147000000.0).
002255,海陆重工,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,16.3631,True,0.0043,0.6237,True,0.2623,True,
002284,亚太股份,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,38.8588,False,0.2309,0.6504,True,0.5975,True,
002290,禾盛新材,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,76.0806,False,0.1421,0.8272,True,0.9197,True,
002297,博云新材,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,0.5000,-0.9441,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.9440911107824287).; PE计算失败：年度净利润无效或非正 (-67229800.0).
002317,众生药业,2025-05-30,ChanBreakoutStrategyV8,Daily,False,,,-0.0109,0.6106,False,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-299000000.0).
002338,奥普光电,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,153.7716,False,-0.0349,-0.1931,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.19310501936365695).
002379,宏创控股,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,-0.0481,-1.5960,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-1.5960227378276461).; PE计算失败：年度净利润无效或非正 (-68981800.0).
002392,北京利尔,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,21.6318,True,0.1053,0.4879,True,0.4434,True,
002465,海格通信,2025-05-30,ChanBreakoutStrategyV8,Daily,True,636.1921,False,-0.0909,0.0725,False,87.7555,False,
002489,浙江永强,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,15.6675,True,0.1192,0.4475,True,0.3501,True,
002533,金杯电工,2025-05-30,RefactoredMultiLevelCrossStrategy,Daily,True,11.4372,True,0.1633,0.0149,True,7.6629,False,
002560,通达股份,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,132.3350,False,0.3945,0.0986,True,13.4146,False,
002564,天沃科技,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,206.0982,False,-0.0412,0.2383,False,8.6486,False,
002584,西陇科学,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,73.8604,False,-0.1090,0.2259,False,3.2692,False,
002598,山东章鼓,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,41.2926,False,0.0262,-0.2984,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.29841556411845543).
002657,中科金财,2025-05-30,RefactoredMultiLevelCrossStrategy,Daily,False,,,0.4228,-0.4085,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.4084957801452009).; PE计算失败：年度净利润无效或非正 (-55405100.0).
002811,郑中设计,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,31.5684,False,0.1947,-0.4025,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.40252933526258394).
002825,纳尔股份,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,21.0079,True,0.2450,2.0141,True,0.1043,True,
002827,高争民爆,2025-05-30,RefactoredMultiLevelCrossStrategy,Daily,True,54.3561,False,0.1737,0.9426,True,0.5767,True,
002836,新宏泽,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,33.0879,False,0.4900,0.5117,True,0.6466,True,
002842,翔鹭钨业,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,0.0411,1.4004,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-89502700.0).
002860,星帅尔,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,29.4328,True,0.0841,0.2173,True,1.3543,False,
002909,集泰股份,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,123.0029,False,0.0746,0.4596,True,2.6764,False,
002956,西麦食品,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,36.3123,False,0.1590,0.2117,True,1.7156,False,
002963,豪尔赛,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,-0.6004,-5.1782,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-5.178185684705355).; PE计算失败：年度净利润无效或非正 (-179000000.0).
002968,新大正,2025-05-30,ChanBreakoutStrategyV8,Daily,True,20.1509,True,-0.1442,-0.1416,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.14161726490173787).
002969,嘉美包装,2025-05-30,RefactoredMultiLevelCrossStrategy,Daily,True,17.3331,True,-0.1719,-0.7380,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.7379843410377761).
003003,天元股份,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,23.0849,True,-0.2774,-0.1619,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.16187574281652722).
003006,百亚股份,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,45.5420,False,0.3007,0.2718,True,1.6753,False,
003017,大洋生物,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,26.2250,True,0.2769,0.7344,True,0.3571,True,
003035,南网能源,2025-05-30,ChanBreakoutStrategyV8,Daily,False,,,0.2031,0.0165,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-58125800.0).
003040,楚天龙,2025-05-30,RefactoredMultiLevelCrossStrategy,Daily,True,299.6665,False,0.0078,-0.0363,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.03632262295081967).
003042,中农联合,2025-05-30,ChanBreakoutStrategyV8,Daily,False,,,0.1818,1.1885,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-122000000.0).
300004,南风股份,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,53.1245,False,0.2143,0.4438,True,1.1970,False,
300022,吉峰科技,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,0.1052,0.6649,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-30812800.000000004).
300032,金龙机电,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,0.2590,2.8578,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-121000000.0).
300047,天源迪科,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,354.7732,False,0.4258,0.4532,True,7.8283,False,
300091,金通灵,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,-0.6765,-1.9751,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-1.9750977718629317).; PE计算失败：年度净利润无效或非正 (-1314000000.0).
300095,华伍股份,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,0.1488,-0.4099,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.4098673993549158).; PE计算失败：年度净利润无效或非正 (-293000000.0).
300209,有棵树,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,48.1228,False,-0.8094,1.0580,False,0.4548,True,
300234,开尔新材,2025-05-30,ChanBreakoutStrategyV8,Daily,True,69.9171,False,-0.2714,0.1737,False,4.0258,False,
300281,金明精机,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,420.1988,False,-0.1458,-0.4967,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.49665099361249115).
300322,硕贝德,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,0.4192,2.7605,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-64459000.0).
300509,新美星,2025-05-30,RefactoredMultiLevelCrossStrategy,Daily,True,47.3757,False,0.0610,1.1836,True,0.4003,True,
300534,陇神戎发,2025-05-30,ChanBreakoutStrategyV8,Daily,True,124.6412,False,0.1333,0.0918,True,13.5754,False,
300546,雄帝科技,2025-05-30,RefactoredMultiLevelCrossStrategy,Daily,False,115.0656,False,-0.1963,-3.6173,False,,,PEG近似值计算失败：利润增长率无效或非正 (-3.617347613380934).
300594,朗进科技,2025-05-30,ChanBreakoutStrategyV8,Daily,False,,,-0.1825,0.3877,False,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-76406000.0).
300631,久吾高科,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,50.4527,False,0.0653,0.2594,True,1.9450,False,
300648,星云股份,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,0.2181,0.8543,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-82448799.99999999).
300673,佩蒂股份,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,15.0989,True,-0.1432,-0.4671,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.46708029564562803).
300695,兆丰股份,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,40.9035,False,0.0395,0.2032,True,2.0125,False,
300758,七彩化学,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,43.7396,False,0.1300,0.4256,True,1.0276,False,
300824,北鼎股份,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,53.9108,False,0.3396,0.4771,True,1.1301,False,
300860,锋尚文化,2025-05-30,RefactoredMultiLevelCrossStrategy,Daily,False,73.2764,False,1.7112,0.7758,True,0.9446,True,
300884,狄耐克,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,-0.0952,-3.5167,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-3.516665119301829).; PE计算失败：年度净利润无效或非正 (-12887600.0).
300911,亿田智能,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,231.1188,False,-0.5466,-10.4201,False,,,PEG近似值计算失败：利润增长率无效或非正 (-10.420092332840008).
300923,研奥股份,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,42.5606,False,0.2189,0.1725,True,2.4679,False,
300927,江天化学,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,15.0159,True,1.0468,-0.9342,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.9342123235391006).
300933,中辰股份,2025-05-30,RefactoredMultiLevelCrossStrategy,Daily,True,88.7553,False,-0.0031,-0.0342,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.03417706753761822).
300947,德必集团,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,92.7405,False,-0.0447,-0.7727,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.772677867850188).
300955,嘉亨家化,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,0.0788,-5.8423,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-5.842331204066213).; PE计算失败：年度净利润无效或非正 (-23697000.0).
300972,万辰集团,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,85.0521,False,1.2404,33.4651,True,0.0254,True,
300995,奇德新材,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,237.7307,False,0.2422,0.1716,True,13.8520,False,
301003,江苏博云,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,16.0699,True,0.0493,-0.0250,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.024952416744456703).
301057,汇隆新材,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,42.5274,False,0.2357,0.4460,True,0.9535,True,
301076,新瀚新材,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,56.4658,False,0.1262,0.4785,True,1.1800,False,
301088,戎美股份,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,25.5620,True,-0.1722,-0.2232,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.22321497253803904).
301108,洁雅股份,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,55.5593,False,-0.0462,-0.2762,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.2761532762180165).
301119,正强股份,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,41.0757,False,0.0589,0.9959,True,0.4125,True,
301131,聚赛龙,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,36.6483,False,0.0557,0.0932,True,3.9304,False,
301212,联盛化学,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,145.6961,False,0.3111,0.3966,True,3.6733,False,
301235,华康洁净,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,18.0077,True,0.2826,0.0972,True,1.8530,False,
301258,富士莱,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,62.7174,False,0.1735,3.1364,True,0.2000,True,
301300,远翔新材,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,21.8654,True,0.1100,1.4954,True,0.1462,True,
301302,华如科技,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,0.0215,-0.0011,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.001066889438549433).; PE计算失败：年度净利润无效或非正 (-354000000.0).
301310,鑫宏业,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,15.8793,True,0.5535,0.2043,True,0.7774,True,
301372,科净源,2025-05-30,ChanBreakoutStrategyV8,Daily,False,,,1.1133,1.5692,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-131000000.0).
301387,光大同创,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,75.6535,False,0.5087,0.5588,True,1.3538,False,
301518,长华化学,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,20.8428,True,-0.1254,-0.1510,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.1509812647008075).
301559,中集环科,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,4.8202,True,-0.0129,-0.5699,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.5699325629351747).
302132,中航成飞,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,405.0232,False,-0.8110,-0.8954,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.8953722334004024).
600051,宁波联合,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,27.4151,True,0.6100,0.9396,True,0.2918,True,
600053,九鼎投资,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,-0.2484,-7.3740,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-7.374020500047897).; PE计算失败：年度净利润无效或非正 (-268000000.00000003).
600073,光明肉业,2025-05-30,RefactoredMultiLevelCrossStrategy,Daily,True,35.6334,False,0.0846,0.6714,True,0.5308,True,
600119,长江投资,2025-05-30,ChanBreakoutStrategyV8,Daily,False,,,-0.8392,-0.8646,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.8646177730500535).; PE计算失败：年度净利润无效或非正 (-74910200.0).
600137,浪莎股份,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,75.1320,False,-0.0965,0.9633,False,0.7799,True,
600149,廊坊发展,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,22.7843,True,0.0080,0.8493,True,0.2683,True,
600207,安彩高科,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,-0.2269,-38.3860,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-38.386019803437996).; PE计算失败：年度净利润无效或非正 (-354000000.0).
600212,绿能慧充,2025-05-30,RefactoredMultiLevelCrossStrategy,Daily,False,317.2548,False,0.3137,0.0719,True,44.1161,False,
600336,澳柯玛,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,-0.1380,0.2937,False,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-48525400.0).
600343,航天动力,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,-0.0125,-0.1442,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.14424047949008276).; PE计算失败：年度净利润无效或非正 (-187000000.0).
600379,宝光股份,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,37.7724,False,-0.2045,0.1612,False,2.3425,False,
600386,北巴传媒,2025-05-30,RefactoredMultiLevelCrossStrategy,Daily,False,181.8264,False,-0.1406,-0.2406,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.24058580617429884).
600396,华电辽能,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,53.7357,False,-0.0128,0.1774,False,3.0287,False,
600410,华胜天成,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,423.9341,False,-0.0045,1.8810,False,2.2538,False,
600448,华纺股份,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,0.1452,-0.4980,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.49799026866934637).; PE计算失败：年度净利润无效或非正 (-55515500.0).
600468,百利电气,2025-05-30,ChanBreakoutStrategyV8,Daily,False,,,-0.0217,-0.0805,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.08048908839421537).; PE计算失败：年度净利润无效或非正 (-109000000.00000001).
600523,贵航股份,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,32.0425,False,0.0882,0.0466,True,6.8828,False,
600592,龙溪股份,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,75.7437,False,-0.1371,-0.1538,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.1537981381703452).
600610,中毅达,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,-0.0559,2.3242,False,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-14083900.000000002).
600616,金枫酒业,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,695.2645,False,-0.1218,0.0626,False,111.0139,False,
600686,金龙汽车,2025-05-30,RefactoredMultiLevelCrossStrategy,Daily,False,64.5242,False,0.2370,1.6479,True,0.3915,True,
600698,湖南天雁,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,1370.1526,False,0.0990,0.4043,True,33.8898,False,
600699,均胜电子,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,25.3652,True,0.0978,0.1075,True,2.3597,False,
600708,光明地产,2025-05-30,RefactoredMultiLevelCrossStrategy,Daily,False,,,-0.3494,-25.2845,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-25.284517405927847).; PE计算失败：年度净利润无效或非正 (-948000000.0).
600744,华银电力,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,0.0505,8.9461,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-112999999.99999999).
600774,汉商集团,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,-0.2374,-0.7821,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.7820813308395874).; PE计算失败：年度净利润无效或非正 (-14587200.0).
600787,中储股份,2025-05-30,RefactoredMultiLevelCrossStrategy,Daily,True,34.2028,False,-0.0501,-0.7649,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.764921897810219).
600790,轻纺城,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,40.2810,False,-0.0533,-0.4680,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.467953994069548).
600834,申通地铁,2025-05-30,RefactoredMultiLevelCrossStrategy,Daily,True,84.5922,False,-0.0857,-0.3264,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.32643955736510016).
600855,航天长峰,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,-0.3390,0.0106,False,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-246000000.0).
601083,锦江航运,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,2.2065,True,0.3328,1.8790,True,0.0117,True,
601908,京运通,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,-0.5351,0.8030,False,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-2361000000.0).
601956,东贝集团,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,33.5230,False,0.0288,-0.0585,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.05846893337217513).
603013,亚普股份,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,17.7782,True,0.0624,0.0078,True,22.7561,False,
603017,中衡设计,2025-05-30,ChanBreakoutStrategyV8,Daily,True,52.7311,False,-0.2614,-0.2860,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.2860149250739907).
603066,音飞储存,2025-05-30,RefactoredMultiLevelCrossStrategy,Daily,True,72.5321,False,0.0138,0.1025,True,7.0761,False,
603067,振华股份,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,23.5029,True,0.0759,0.3682,True,0.6383,True,
603086,先达股份,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,0.1082,2.5763,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-25875500.0).
603102,百合股份,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,11.3475,True,0.0952,0.0102,True,11.1305,False,
603139,康惠制药,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,-0.0472,-16.8697,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-16.869741323759552).; PE计算失败：年度净利润无效或非正 (-89625500.0).
603194,中力股份,2025-05-30,ChanBreakoutStrategyV8,Daily,True,2.4465,True,0.1055,0.0971,True,0.2518,True,
603207,小方制药,2025-05-30,ChanBreakoutStrategyV8,Daily,True,6.0100,True,0.0320,0.1464,True,0.4107,True,
603310,巍华新材,2025-05-30,RefactoredMultiLevelCrossStrategy,Daily,True,5.0880,True,-0.3839,-0.6317,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.631692930057293).
603313,梦百合,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,0.1231,1.9622,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-151000000.0).
603321,梅轮电梯,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,17.6365,True,-0.1103,-0.9416,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.9415564043104624).
603331,百达精工,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,60.3813,False,0.0402,-0.2752,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.27518376957875523).
603350,安乃达,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,9.6405,True,0.5911,-0.0730,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.07299452725040699).
603351,威尔药业,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,25.8212,True,0.0606,0.0573,True,4.5033,False,
603359,东珠生态,2025-05-30,AdaptedMAPullbackStrategy,Daily,False,,,-0.1452,-1.1269,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-1.1269081209628178).; PE计算失败：年度净利润无效或非正 (-630000000.0).
603416,信捷电气,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,34.8687,False,0.1412,0.0346,True,10.0864,False,
603444,吉比特,2025-05-30,ChanBreakoutStrategyV8,Daily,True,19.1733,True,0.2255,0.1186,True,1.6169,False,
603518,锦泓集团,2025-05-30,RefactoredMultiLevelCrossStrategy,Daily,True,11.6928,True,-0.0364,-0.2327,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.2326974137931035).
603538,美诺华,2025-05-30,ChanBreakoutStrategyV8,Daily,True,47.9132,False,0.0494,0.5112,True,0.9373,True,
603610,麒盛科技,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,27.2385,True,0.0410,-0.0101,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.010110654132393263).
603657,春光科技,2025-05-30,AdaptedMAPullbackStrategy,Daily,True,204.5883,False,0.5549,1.7198,True,1.1896,False,
