symbol,stock_name,signal_date,strategy_name,signal_level,market_cap_formatted,pe,pb,revenue_growth_yoy,profit_growth_yoy,peg_like_ratio,net_profit_positive_3y_latest,growth_positive,pe_lt_30,peg_like_lt_1,tech_notes,error_reason
002312,川发龙蟒,2025-06-13,RefactoredMultiLevelCrossStrategy,Daily,217.46亿,40.80,2.28,0.25,-0.01,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.009615384615384616).; PEG近似值计算失败：利润增长率无效或非正 (-0.009615384615384616).
002378,章源钨业,2025-06-13,AdaptedMAPullbackStrategy,Daily,98.04亿,57.00,4.51,0.36,0.56,1.01,是,是,否,否,,
002413,雷科防务,2025-06-13,AdaptedMAPullbackStrategy,Daily,66.38亿,,1.95,-0.10,-0.18,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.17545248760428206).; PE计算失败：年度净利润无效或非正 (-396000000.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.17545248760428206).; PE计算失败：年度净利润无效或非正 (-396000000.0).
002413,雷科防务,2025-06-13,RefactoredMultiLevelCrossStrategy,Daily,66.38亿,,1.95,-0.10,-0.18,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.17545248760428206).; PE计算失败：年度净利润无效或非正 (-396000000.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.17545248760428206).; PE计算失败：年度净利润无效或非正 (-396000000.0).
002427,尤夫股份,2025-06-13,AdaptedMAPullbackStrategy,Daily,88.59亿,,9.49,0.08,1.20,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-26935700.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-26935700.0).
002431,棕榈股份,2025-06-13,AdaptedMAPullbackStrategy,Daily,44.78亿,,2.99,-0.20,-0.57,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.5728155339805825).; PE计算失败：年度净利润无效或非正 (-1579000000.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.5728155339805825).; PE计算失败：年度净利润无效或非正 (-1579000000.0).
002480,新筑股份,2025-06-13,AdaptedMAPullbackStrategy,Daily,48.38亿,,4.83,-0.28,0.75,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-409000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-409000000.0).
002489,浙江永强,2025-06-13,AdaptedMAPullbackStrategy,Daily,80.47亿,17.42,1.80,0.12,0.45,0.39,是,是,是,是,,
002490,山东墨龙,2025-06-13,RefactoredMultiLevelCrossStrategy,Daily,34.71亿,,6.97,0.50,-0.97,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.9750082949308756).; PE计算失败：年度净利润无效或非正 (-43699799.99999999).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.9750082949308756).; PE计算失败：年度净利润无效或非正 (-43699799.99999999).
002491,通鼎互联,2025-06-13,AdaptedMAPullbackStrategy,Daily,67.53亿,87.33,2.52,-0.15,5.84,0.15,是,否,否,是,,
002510,天汽模,2025-06-13,AdaptedMAPullbackStrategy,Daily,69.33亿,72.79,2.78,-0.01,-0.14,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.14404089830802674).; PEG近似值计算失败：利润增长率无效或非正 (-0.14404089830802674).
002551,尚荣医疗,2025-06-13,AdaptedMAPullbackStrategy,Daily,31.37亿,140.78,1.18,0.01,0.01,242.19,否,是,否,否,,
002560,通达股份,2025-06-13,AdaptedMAPullbackStrategy,Daily,41.01亿,160.86,1.60,0.39,0.10,16.31,是,是,否,否,,
002590,万安科技,2025-06-13,AdaptedMAPullbackStrategy,Daily,69.45亿,32.91,2.37,0.15,0.47,0.70,是,是,否,是,,
002598,山东章鼓,2025-06-13,AdaptedMAPullbackStrategy,Daily,32.58亿,45.54,2.51,0.03,-0.30,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.29841556411845543).; PEG近似值计算失败：利润增长率无效或非正 (-0.29841556411845543).
002626,金达威,2025-06-13,AdaptedMAPullbackStrategy,Daily,110.22亿,32.23,2.51,0.11,0.72,0.45,是,是,否,是,,
002640,跨境通,2025-06-13,AdaptedMAPullbackStrategy,Daily,75.10亿,,8.78,-0.02,0.78,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-479000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-479000000.0).
002644,佛慈制药,2025-06-13,AdaptedMAPullbackStrategy,Daily,43.81亿,72.94,2.42,-0.21,0.05,13.49,是,否,否,否,,
002651,利君股份,2025-06-13,AdaptedMAPullbackStrategy,Daily,123.50亿,102.92,4.37,-0.15,-0.18,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.17802986005535415).; PEG近似值计算失败：利润增长率无效或非正 (-0.17802986005535415).
002678,珠江钢琴,2025-06-13,ChanBreakoutStrategyV8,Daily,69.21亿,,2.04,-0.42,-1.63,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-1.6252279341924145).; PE计算失败：年度净利润无效或非正 (-236000000.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-1.6252279341924145).; PE计算失败：年度净利润无效或非正 (-236000000.0).
002808,*ST恒久,2025-06-13,AdaptedMAPullbackStrategy,Daily,11.61亿,,4.13,0.18,0.17,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-47104000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-47104000.0).
002836,新宏泽,2025-06-13,AdaptedMAPullbackStrategy,Daily,21.04亿,33.66,5.42,0.49,0.51,0.66,是,是,否,是,,
002868,*ST绿康,2025-06-13,AdaptedMAPullbackStrategy,Daily,36.82亿,,,-0.11,0.06,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-445000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-445000000.0).
002887,绿茵生态,2025-06-13,ChanBreakoutStrategyV8,Daily,25.06亿,25.08,1.05,0.01,-0.28,,是,否,是,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.284370512463296).; PEG近似值计算失败：利润增长率无效或非正 (-0.284370512463296).
002956,西麦食品,2025-06-13,AdaptedMAPullbackStrategy,Daily,51.61亿,38.81,3.29,0.16,0.21,1.83,是,是,否,否,,
002963,豪尔赛,2025-06-13,AdaptedMAPullbackStrategy,Daily,17.77亿,,1.34,-0.60,-5.18,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-5.178185684705355).; PE计算失败：年度净利润无效或非正 (-179000000.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-5.178185684705355).; PE计算失败：年度净利润无效或非正 (-179000000.0).
002968,新大正,2025-06-13,AdaptedMAPullbackStrategy,Daily,23.58亿,20.68,1.90,-0.14,-0.14,,是,否,是,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.14161726490173787).; PEG近似值计算失败：利润增长率无效或非正 (-0.14161726490173787).
002977,天箭科技,2025-06-13,AdaptedMAPullbackStrategy,Daily,49.49亿,308.60,4.45,0.86,1.38,2.23,是,是,否,否,,
002988,豪美新材,2025-06-13,AdaptedMAPullbackStrategy,Daily,92.40亿,44.21,3.37,0.19,-0.30,,否,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.29545264871843346).; PEG近似值计算失败：利润增长率无效或非正 (-0.29545264871843346).
003017,大洋生物,2025-06-13,AdaptedMAPullbackStrategy,Daily,22.86亿,35.86,2.12,0.28,0.73,0.49,是,是,否,是,,
300066,三川智慧,2025-06-13,ChanBreakoutStrategyV8,Daily,45.97亿,72.09,1.82,-0.39,33.38,0.02,是,否,否,是,,
300069,金利华电,2025-06-13,AdaptedMAPullbackStrategy,Daily,22.23亿,69.32,8.11,0.20,0.81,0.85,否,是,否,是,,
300082,奥克股份,2025-06-13,AdaptedMAPullbackStrategy,Daily,50.87亿,,1.85,0.25,0.96,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-159000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-159000000.0).
300091,金通灵,2025-06-13,AdaptedMAPullbackStrategy,Daily,43.33亿,,7.12,-0.68,-1.98,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-1.9750977718629317).; PE计算失败：年度净利润无效或非正 (-1314000000.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-1.9750977718629317).; PE计算失败：年度净利润无效或非正 (-1314000000.0).
300163,ST先锋,2025-06-13,AdaptedMAPullbackStrategy,Daily,17.06亿,,3.35,0.35,5.41,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-9701300.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-9701300.0).
300164,通源石油,2025-06-13,ChanBreakoutStrategyV8,Daily,29.78亿,53.51,2.14,0.13,-0.80,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.8037903286455592).; PEG近似值计算失败：利润增长率无效或非正 (-0.8037903286455592).
300261,雅本化学,2025-06-13,AdaptedMAPullbackStrategy,Daily,73.21亿,,3.68,0.44,0.72,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-258000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-258000000.0).
300267,尔康制药,2025-06-13,AdaptedMAPullbackStrategy,Daily,66.83亿,,1.50,0.28,8.69,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-373000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-373000000.0).
300281,金明精机,2025-06-13,AdaptedMAPullbackStrategy,Daily,35.78亿,502.90,2.83,-0.15,-0.50,,否,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.49665099361249115).; PEG近似值计算失败：利润增长率无效或非正 (-0.49665099361249115).
300327,中颖电子,2025-06-13,ChanBreakoutStrategyV8,Daily,84.53亿,63.08,4.81,0.00,-0.50,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.5007780989998621).; PEG近似值计算失败：利润增长率无效或非正 (-0.5007780989998621).
300345,华民股份,2025-06-13,AdaptedMAPullbackStrategy,Daily,51.61亿,,9.15,0.04,0.30,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-298000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-298000000.0).
300397,天和防务,2025-06-13,RefactoredMultiLevelCrossStrategy,Daily,65.53亿,,4.40,-0.35,-5.35,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-5.346741926264647).; PE计算失败：年度净利润无效或非正 (-105000000.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-5.346741926264647).; PE计算失败：年度净利润无效或非正 (-105000000.0).
300422,博世科,2025-06-13,AdaptedMAPullbackStrategy,Daily,27.01亿,,2.07,-0.58,-1.16,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-1.1564393269441189).; PE计算失败：年度净利润无效或非正 (-865000000.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-1.1564393269441189).; PE计算失败：年度净利润无效或非正 (-865000000.0).
300447,全信股份,2025-06-13,RefactoredMultiLevelCrossStrategy,Daily,44.60亿,250.58,2.23,-0.30,-0.57,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.5716325864262893).; PEG近似值计算失败：利润增长率无效或非正 (-0.5716325864262893).
300483,首华燃气,2025-06-13,ChanBreakoutStrategyV8,Daily,29.51亿,,1.47,1.56,2.20,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-711000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-711000000.0).
300518,新迅达,2025-06-13,AdaptedMAPullbackStrategy,Daily,25.13亿,,3.27,0.16,0.83,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-316000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-316000000.0).
300531,优博讯,2025-06-13,AdaptedMAPullbackStrategy,Daily,53.04亿,,3.91,0.11,10.46,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-150000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-150000000.0).
300542,新晨科技,2025-06-13,AdaptedMAPullbackStrategy,Daily,60.91亿,,10.92,-0.35,0.53,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-81459500.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-81459500.0).
300581,晨曦航空,2025-06-13,RefactoredMultiLevelCrossStrategy,Daily,87.03亿,,8.84,1.49,-0.01,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.01010852383672289).; PE计算失败：年度净利润无效或非正 (-26585100.000000004).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.01010852383672289).; PE计算失败：年度净利润无效或非正 (-26585100.000000004).
300589,江龙船艇,2025-06-13,RefactoredMultiLevelCrossStrategy,Daily,44.30亿,393.86,5.38,-0.58,-1.19,,否,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-1.1887620846520413).; PEG近似值计算失败：利润增长率无效或非正 (-1.1887620846520413).
300591,万里马,2025-06-13,AdaptedMAPullbackStrategy,Daily,25.40亿,,8.44,-0.33,-1.13,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-1.1334544253632761).; PE计算失败：年度净利润无效或非正 (-176000000.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-1.1334544253632761).; PE计算失败：年度净利润无效或非正 (-176000000.0).
300609,汇纳科技,2025-06-13,AdaptedMAPullbackStrategy,Daily,36.49亿,,3.56,0.04,0.87,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-23861500.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-23861500.0).
300629,新劲刚,2025-06-13,AdaptedMAPullbackStrategy,Daily,53.30亿,44.42,3.14,-0.64,-1.45,,否,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-1.449276341018115).; PEG近似值计算失败：利润增长率无效或非正 (-1.449276341018115).
300648,星云股份,2025-06-13,AdaptedMAPullbackStrategy,Daily,62.04亿,,8.11,0.22,0.85,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-82448799.99999999).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-82448799.99999999).
300663,科蓝软件,2025-06-13,AdaptedMAPullbackStrategy,Daily,85.07亿,,10.48,-0.29,-0.04,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.03571235809510085).; PE计算失败：年度净利润无效或非正 (-534999999.99999994).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.03571235809510085).; PE计算失败：年度净利润无效或非正 (-534999999.99999994).
300672,国科微,2025-06-13,AdaptedMAPullbackStrategy,Daily,165.37亿,170.22,3.98,-0.11,0.25,6.81,是,否,否,否,,
300673,佩蒂股份,2025-06-13,AdaptedMAPullbackStrategy,Daily,43.10亿,23.68,2.19,-0.14,-0.47,,否,否,是,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.46708029564562803).; PEG近似值计算失败：利润增长率无效或非正 (-0.46708029564562803).
300696,爱乐达,2025-06-13,RefactoredMultiLevelCrossStrategy,Daily,64.26亿,,3.50,0.55,1.52,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-24942500.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-24942500.0).
