symbol,stock_name,signal_date,strategy_name,signal_level,market_cap_formatted,pe,pb,revenue_growth_yoy,profit_growth_yoy,peg_like_ratio,net_profit_positive_3y_latest,growth_positive,pe_lt_30,peg_like_lt_1,tech_notes,error_reason
002144,宏达高科,2025-06-04,AdaptedMAPullbackStrategy,Daily,20.77亿,74.32,1.00,0.02,-0.02,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.017272722187728982).; PEG近似值计算失败：利润增长率无效或非正 (-0.017272722187728982).
002180,纳思达,2025-06-04,RefactoredMultiLevelCrossStrategy,Daily,322.16亿,43.01,3.17,-0.06,-0.70,,否,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.6964780575539569).; PEG近似值计算失败：利润增长率无效或非正 (-0.6964780575539569).
002240,盛新锂能,2025-06-04,RefactoredMultiLevelCrossStrategy,Daily,107.91亿,,0.94,-0.43,-0.08,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.0763888888888889).; PE计算失败：年度净利润无效或非正 (-622000000.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.0763888888888889).; PE计算失败：年度净利润无效或非正 (-622000000.0).
002255,海陆重工,2025-06-04,AdaptedMAPullbackStrategy,Daily,80.93亿,21.47,1.98,0.00,0.62,0.34,是,是,是,是,,
002284,亚太股份,2025-06-04,AdaptedMAPullbackStrategy,Daily,83.44亿,39.18,2.77,0.23,0.65,0.60,是,是,否,是,,
002297,博云新材,2025-06-04,AdaptedMAPullbackStrategy,Daily,42.47亿,,2.07,0.50,-0.94,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.9440911107824287).; PE计算失败：年度净利润无效或非正 (-67229800.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.9440911107824287).; PE计算失败：年度净利润无效或非正 (-67229800.0).
002331,皖通科技,2025-06-04,AdaptedMAPullbackStrategy,Daily,33.99亿,92.08,1.99,-0.11,-0.83,,否,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.827715619355898).; PEG近似值计算失败：利润增长率无效或非正 (-0.827715619355898).
002338,奥普光电,2025-06-04,AdaptedMAPullbackStrategy,Daily,104.74亿,157.69,7.82,-0.03,-0.19,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.19310501936365695).; PEG近似值计算失败：利润增长率无效或非正 (-0.19310501936365695).
002360,同德化工,2025-06-04,ChanBreakoutStrategyV8,Daily,21.41亿,,1.06,-0.28,-0.52,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.5151134508536453).; PE计算失败：年度净利润无效或非正 (-71986900.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.5151134508536453).; PE计算失败：年度净利润无效或非正 (-71986900.0).
002379,宏创控股,2025-06-04,AdaptedMAPullbackStrategy,Daily,118.52亿,,6.22,-0.05,-1.60,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-1.5960227378276461).; PE计算失败：年度净利润无效或非正 (-68981800.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-1.5960227378276461).; PE计算失败：年度净利润无效或非正 (-68981800.0).
002392,北京利尔,2025-06-04,AdaptedMAPullbackStrategy,Daily,75.00亿,23.51,1.37,0.11,0.49,0.48,是,是,是,是,,
002413,雷科防务,2025-06-04,AdaptedMAPullbackStrategy,Daily,66.24亿,,1.95,-0.10,-0.18,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.17545248760428206).; PE计算失败：年度净利润无效或非正 (-396000000.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.17545248760428206).; PE计算失败：年度净利润无效或非正 (-396000000.0).
002460,赣锋锂业,2025-06-04,RefactoredMultiLevelCrossStrategy,Daily,629.76亿,,1.52,-0.25,0.19,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-2073999999.9999998).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-2073999999.9999998).
002474,榕基软件,2025-06-04,RefactoredMultiLevelCrossStrategy,Daily,41.44亿,,2.98,0.29,0.49,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-86902900.00000001).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-86902900.00000001).
002489,浙江永强,2025-06-04,AdaptedMAPullbackStrategy,Daily,83.94亿,18.17,1.88,0.12,0.45,0.41,是,是,是,是,,
002497,雅化集团,2025-06-04,RefactoredMultiLevelCrossStrategy,Daily,128.74亿,50.09,1.22,-0.17,4.52,0.11,是,否,否,是,,
002510,天汽模,2025-06-04,AdaptedMAPullbackStrategy,Daily,68.42亿,71.83,2.74,-0.01,-0.14,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.14404089830802674).; PEG近似值计算失败：利润增长率无效或非正 (-0.14404089830802674).
002560,通达股份,2025-06-04,AdaptedMAPullbackStrategy,Daily,39.54亿,155.09,1.55,0.39,0.10,15.72,是,是,否,否,,
002564,天沃科技,2025-06-04,AdaptedMAPullbackStrategy,Daily,48.27亿,200.80,30.75,-0.04,0.24,8.43,否,否,否,否,,
002584,西陇科学,2025-06-04,AdaptedMAPullbackStrategy,Daily,60.22亿,97.48,2.61,-0.11,0.23,4.31,是,否,否,否,,
002590,万安科技,2025-06-04,AdaptedMAPullbackStrategy,Daily,73.24亿,34.71,2.50,0.15,0.47,0.74,是,是,否,是,,
002598,山东章鼓,2025-06-04,AdaptedMAPullbackStrategy,Daily,33.70亿,47.11,2.60,0.03,-0.30,,是,否,否,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.29841556411845543).; PEG近似值计算失败：利润增长率无效或非正 (-0.29841556411845543).
002615,哈尔斯,2025-06-04,RefactoredMultiLevelCrossStrategy,Daily,37.35亿,13.01,2.17,0.22,0.32,0.41,是,是,是,是,,
002626,金达威,2025-06-04,AdaptedMAPullbackStrategy,Daily,112.23亿,32.82,2.56,0.11,0.72,0.45,是,是,否,是,,
002640,跨境通,2025-06-04,AdaptedMAPullbackStrategy,Daily,73.85亿,,8.64,-0.02,0.78,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-479000000.0).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-479000000.0).
002644,佛慈制药,2025-06-04,ChanBreakoutStrategyV8,Daily,47.90亿,79.74,2.65,-0.21,0.05,14.74,是,否,否,否,,
002731,萃华珠宝,2025-06-04,ChanBreakoutStrategyV8,Daily,36.37亿,16.76,2.02,0.04,0.43,0.39,是,是,是,是,,
002741,光华科技,2025-06-04,RefactoredMultiLevelCrossStrategy,Daily,76.59亿,,4.12,0.15,5.64,,否,是,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-204999999.99999997).; PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-204999999.99999997).
002752,昇兴股份,2025-06-04,RefactoredMultiLevelCrossStrategy,Daily,55.68亿,13.16,1.59,-0.03,-0.24,,是,否,是,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.23845491803278687).; PEG近似值计算失败：利润增长率无效或非正 (-0.23845491803278687).
002756,永兴材料,2025-06-04,RefactoredMultiLevelCrossStrategy,Daily,169.06亿,16.21,1.35,-0.22,-0.59,,是,否,是,不适用,,PEG近似值计算失败：利润增长率无效或非正 (-0.5918803418803419).; PEG近似值计算失败：利润增长率无效或非正 (-0.5918803418803419).
002785,万里石,2025-06-04,ChanBreakoutStrategyV8,Daily,72.93亿,,8.18,-0.06,-0.38,,否,否,不适用,不适用,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.37819142824313456).; PE计算失败：年度净利润无效或非正 (-54441000.0).; PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.37819142824313456).; PE计算失败：年度净利润无效或非正 (-54441000.0).
