股票代码,股票简称,信号日期,信号来源,信号级别,net_profit_positive_3y_latest,pe,pe_lt_30,revenue_growth_yoy,profit_growth_yoy,growth_positive,peg_like_ratio,peg_like_lt_1,error_reason
002284,亚太股份,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,40.5605,False,0.2309,0.6504,True,0.6236,True,
002290,禾盛新材,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,75.3631,False,0.1421,0.8272,True,0.9110,True,
002297,博云新材,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,0.5000,-0.9441,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.9440911107824287).; PE计算失败：年度净利润无效或非正 (-67229800.0).
002315,焦点科技,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,18.7179,True,0.1536,0.4597,True,0.4072,True,
002317,众生药业,2025-05-29,ChanBreakoutStrategyV8,Daily,False,,,-0.0109,0.6106,False,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-299000000.0).
002331,皖通科技,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,85.9756,False,-0.1081,-0.8277,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.827715619355898).
002338,奥普光电,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,156.9946,False,-0.0349,-0.1931,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.19310501936365695).
002351,漫步者,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,15.3542,True,-0.0309,-0.0642,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.06422018348623866).
002379,宏创控股,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,-0.0481,-1.5960,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-1.5960227378276461).; PE计算失败：年度净利润无效或非正 (-68981800.0).
002383,合众思壮,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,0.2509,1.0807,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-222000000.00000003).
002392,北京利尔,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,21.9013,True,0.1053,0.4879,True,0.4489,True,
002405,四维图新,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,,,0.0693,0.1059,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-1095000000.0).
002413,雷科防务,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,-0.1008,-0.1755,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.17545248760428206).; PE计算失败：年度净利润无效或非正 (-396000000.0).
002474,榕基软件,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,,,0.2887,0.4894,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-86902900.00000001).
002512,达华智能,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,210.9091,False,-0.2219,-8.1149,False,,,PEG近似值计算失败：利润增长率无效或非正 (-8.114873149108742).
002564,天沃科技,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,203.7318,False,-0.0412,0.2383,False,8.5493,False,
002584,西陇科学,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,71.4967,False,-0.1090,0.2259,False,3.1646,False,
002586,*ST围海,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,-0.0744,1.0587,False,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-151000000.0).
002598,山东章鼓,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,42.8433,False,0.0262,-0.2984,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.29841556411845543).
002609,捷顺科技,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,159.0730,False,0.2762,1.1096,True,1.4336,False,
002642,荣联科技,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,179.8701,False,-0.5700,-0.8302,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.8301514280237684).
002657,中科金财,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,,,0.4228,-0.4085,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.4084957801452009).; PE计算失败：年度净利润无效或非正 (-55405100.0).
002689,远大智能,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,224.6434,False,-0.3144,0.1902,False,11.8112,False,
002809,红墙股份,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,38.6962,False,0.0400,-0.8056,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.8055866349911871).
002813,路畅科技,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,0.2547,-0.2647,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.26469842878864674).; PE计算失败：年度净利润无效或非正 (-55410300.0).
002815,崇达技术,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,25.6057,True,0.1606,-0.0336,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.033613445378151384).
002819,东方中科,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,-0.0596,-0.2197,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.2197196314430444).; PE计算失败：年度净利润无效或非正 (-209000000.0).
002825,纳尔股份,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,21.5612,True,0.2450,2.0141,True,0.1070,True,
002836,新宏泽,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,33.1304,False,0.4900,0.5117,True,0.6475,True,
002842,翔鹭钨业,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,0.0411,1.4004,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-89502700.0).
002847,盐津铺子,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,33.4183,False,0.2567,0.1125,True,2.9705,False,
002860,星帅尔,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,30.2567,False,0.0841,0.2173,True,1.3923,False,
002878,元隆雅图,2025-05-29,ChanBreakoutStrategyV8,Daily,False,,,0.1532,-0.1374,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.13736307751249485).; PE计算失败：年度净利润无效或非正 (-184000000.0).
002908,德生科技,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,166.7363,False,-0.1316,-0.0519,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.05186749180924645).
002909,集泰股份,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,124.4017,False,0.0746,0.4596,True,2.7068,False,
002915,中欣氟材,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,0.1195,0.2200,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-186000000.0).
002940,昂利康,2025-05-29,ChanBreakoutStrategyV8,Daily,True,34.7058,False,-0.1520,-0.4363,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.43632768341560746).
002956,西麦食品,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,36.9091,False,0.1590,0.2117,True,1.7438,False,
002962,五方光电,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,45.8519,False,0.0226,-0.4815,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.48152756015995885).
002963,豪尔赛,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,-0.6004,-5.1782,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-5.178185684705355).; PE计算失败：年度净利润无效或非正 (-179000000.0).
002970,锐明技术,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,21.3093,True,0.0259,0.9011,True,0.2365,True,
002981,朝阳科技,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,25.6940,True,0.3930,1.4523,True,0.1769,True,
002995,天地在线,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,,,-0.2271,-0.8155,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.8154571528795164).; PE计算失败：年度净利润无效或非正 (-67543900.0).
003003,天元股份,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,23.3940,True,-0.2774,-0.1619,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.16187574281652722).
003006,百亚股份,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,46.2138,False,0.3007,0.2718,True,1.7000,False,
003017,大洋生物,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,26.5094,True,0.2769,0.7344,True,0.3610,True,
003029,吉大正元,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,,,-0.5173,-0.8842,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.8842329806666747).; PE计算失败：年度净利润无效或非正 (-139000000.0).
300003,乐普医疗,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,74.7290,False,-0.0968,-0.2137,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.21369294605809128).
300022,吉峰科技,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,0.1052,0.6649,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-30812800.000000004).
300027,华谊兄弟,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,,,0.1133,2.0648,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-285000000.0).
300045,华力创通,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,,,-0.2126,-14.1814,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-14.181424994309127).; PE计算失败：年度净利润无效或非正 (-143000000.0).
300046,台基股份,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,304.0965,False,-0.0580,1.8876,False,1.6110,False,
300047,天源迪科,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,369.1455,False,0.4258,0.4532,True,8.1454,False,
300053,航宇微,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,,,0.1424,-0.8273,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.8273067157724394).; PE计算失败：年度净利润无效或非正 (-294000000.0).
300056,中创环保,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,,,-0.3021,-1.6585,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-1.6584805177681852).; PE计算失败：年度净利润无效或非正 (-109000000.00000001).
300079,数码视讯,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,288.6143,False,0.2970,0.1244,True,23.2031,False,
300091,金通灵,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,-0.6765,-1.9751,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-1.9750977718629317).; PE计算失败：年度净利润无效或非正 (-1314000000.0).
300095,华伍股份,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,0.1488,-0.4099,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.4098673993549158).; PE计算失败：年度净利润无效或非正 (-293000000.0).
300128,锦富技术,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,,,0.1654,0.1497,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-267000000.0).
300158,振东制药,2025-05-29,ChanBreakoutStrategyV8,Daily,False,,,-0.0345,-0.9499,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.9499082314644873).; PE计算失败：年度净利润无效或非正 (-1329000000.0).
300169,天晟新材,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,,,-0.1667,-3.9597,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-3.959681815929028).; PE计算失败：年度净利润无效或非正 (-58651800.0).
300188,国投智能,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,,,0.1082,-2.6933,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-2.6933466997309132).; PE计算失败：年度净利润无效或非正 (-415000000.00000006).
300199,翰宇药业,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,,,1.0667,5.9545,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-174000000.0).
300209,*ST有树,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,49.8704,False,-0.8094,1.0580,False,0.4714,True,
300222,科大智能,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,91.4076,False,0.2806,0.9755,True,0.9370,True,
300226,上海钢联,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,39.8408,False,-0.1293,0.0553,False,7.2050,False,
300250,初灵信息,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,,,-0.3386,-0.9812,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.981182436941145).; PE计算失败：年度净利润无效或非正 (-52073900.0).
300284,苏交科,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,48.6821,False,-0.0900,-0.1906,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.1905566570535929).
300298,三诺生物,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,29.8644,True,0.0276,-0.1090,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.10900372632744237).
300310,宜通世纪,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,,,-0.0410,-3.9884,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-3.9883756415591622).; PE计算失败：年度净利润无效或非正 (-30349899.999999996).
300314,戴维医疗,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,31.3665,False,-0.2194,-0.4078,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.40778383087710457).
300319,麦捷科技,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,26.3805,True,0.1553,0.0049,True,54.1444,False,
300322,硕贝德,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,0.4192,2.7605,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-64459000.0).
300324,旋极信息,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,,,0.0150,-0.2326,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.2326171830216721).; PE计算失败：年度净利润无效或非正 (-275000000.0).
300333,兆日科技,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,,,0.2762,0.7453,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-48117000.0).
300348,长亮科技,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,516.9578,False,0.0277,0.3169,True,16.3129,False,
300368,ST汇金,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,-0.6243,0.0936,False,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-270000000.0).
300369,绿盟科技,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,,,0.0196,0.3200,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-365000000.0).
300424,航新科技,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,,,-0.0412,-0.3863,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.38632951739937815).; PE计算失败：年度净利润无效或非正 (-95383799.99999999).
300427,红相股份,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,0.7549,1.4721,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-353000000.0).
300434,金石亚药,2025-05-29,ChanBreakoutStrategyV8,Daily,True,34.8145,False,-0.1983,-0.3002,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.30022312233205156).
300456,赛微电子,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,,,-0.0222,1.2266,False,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-170000000.0).
300457,赢合科技,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,22.2971,True,-0.2830,-0.9046,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.9046276729559748).
300479,神思电子,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,245.8381,False,3.0370,0.2905,True,8.4640,False,
300525,博思软件,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,31.7312,False,-0.0115,-0.1279,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.12788198133218703).
300581,晨曦航空,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,1.4925,-0.0101,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.01010852383672289).; PE计算失败：年度净利润无效或非正 (-26585100.000000004).
300608,思特奇,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,,,-0.4589,-0.4709,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.4709472781063774).; PE计算失败：年度净利润无效或非正 (-51108500.0).
300648,星云股份,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,0.2181,0.8543,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-82448799.99999999).
300654,世纪天鸿,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,84.2296,False,0.0401,-0.2571,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.2571189754342221).
300663,科蓝软件,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,-0.2932,-0.0357,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.03571235809510085).; PE计算失败：年度净利润无效或非正 (-534999999.99999994).
300725,药石科技,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,26.2774,True,0.2069,-0.2767,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.2767402102438295).
300746,汉嘉设计,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,0.4974,2.9418,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-430000000.0).
300759,康龙化成,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,18.7936,True,0.1602,0.3247,True,0.5788,True,
300762,上海瀚讯,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,,,0.8510,2.3184,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-124000000.0).
300796,贝斯美,2025-05-29,ChanBreakoutStrategyV8,Daily,False,,,0.1949,0.2910,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-32864600.0).
300824,北鼎股份,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,56.0778,False,0.3396,0.4771,True,1.1755,False,
300884,狄耐克,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,-0.0952,-3.5167,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-3.516665119301829).; PE计算失败：年度净利润无效或非正 (-12887600.0).
300911,亿田智能,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,236.7297,False,-0.5466,-10.4201,False,,,PEG近似值计算失败：利润增长率无效或非正 (-10.420092332840008).
300918,南山智尚,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,46.1163,False,0.0084,0.0086,True,53.5835,False,
300923,研奥股份,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,43.6528,False,0.2189,0.1725,True,2.5313,False,
300940,南极光,2025-05-29,ChanBreakoutStrategyV8,Daily,False,132.0061,False,2.6570,3.6701,True,0.3597,True,
300947,德必集团,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,96.6881,False,-0.0447,-0.7727,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.772677867850188).
300955,嘉亨家化,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,,,0.0788,-5.8423,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-5.842331204066213).; PE计算失败：年度净利润无效或非正 (-23697000.0).
300964,本川智能,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,90.6132,False,0.3934,0.4371,True,2.0732,False,
300972,万辰集团,2025-05-29,AdaptedMAPullbackStrategy,Daily,False,82.5033,False,1.2404,33.4651,True,0.0247,True,
300975,商络电子,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,72.2640,False,0.3597,0.6555,True,1.1023,False,
300995,奇德新材,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,248.5305,False,0.2422,0.1716,True,14.4812,False,
301005,超捷股份,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,456.5345,False,0.3897,0.2718,True,16.7969,False,
301037,保立佳,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,,,-0.1219,0.6177,False,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-150000000.0).
301041,金百泽,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,False,47.6621,False,-0.0065,-1.4166,False,,,PEG近似值计算失败：利润增长率无效或非正 (-1.4166066220621032).
301042,安联锐视,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,31.8573,False,-0.2857,-0.3811,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.38107631901401523).
301047,义翘神州,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,61.7354,False,0.0197,-0.4827,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.4827325388754956).
301057,汇隆新材,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,43.6180,False,0.2357,0.4460,True,0.9780,True,
301086,鸿富瀚,2025-05-29,RefactoredMultiLevelCrossStrategy,daily,True,18.9021,True,0.3308,-0.3275,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.32746238153150875).
301088,戎美股份,2025-05-29,AdaptedMAPullbackStrategy,Daily,True,25.4571,True,-0.1722,-0.2232,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.22321497253803904).
