股票代码,股票简称,信号日期,信号来源,信号级别,net_profit_positive_3y_latest,pe,pe_lt_30,revenue_growth_yoy,profit_growth_yoy,growth_positive,peg_like_ratio,peg_like_lt_1,error_reason
002963,豪尔赛,2025-05-28,AdaptedMAPullbackStrategy,Daily,False,,,-0.6004,-5.1782,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-5.178185684705355).; PE计算失败：年度净利润无效或非正 (-179000000.0).
003003,天元股份,2025-05-28,AdaptedMAPullbackStrategy,Daily,False,22.6550,True,-0.2774,-0.1619,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.16187574281652722).
003006,百亚股份,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,46.2610,False,0.3007,0.2718,True,1.7017,False,
003017,大洋生物,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,26.3213,True,0.2769,0.7344,True,0.3584,True,
003036,泰坦股份,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,33.1190,False,-0.1919,-0.0753,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.07529584861904831).
003042,中农联合,2025-05-28,ChanBreakoutStrategyV8,Daily,False,,,0.1818,1.1885,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-122000000.0).
300022,吉峰科技,2025-05-28,AdaptedMAPullbackStrategy,Daily,False,,,0.1052,0.6649,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-30812800.000000004).
300029,*ST天龙,2025-05-28,ChanBreakoutStrategyV8,Daily,False,,,-0.9131,-2.3100,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-2.309956547171388).; PE计算失败：年度净利润无效或非正 (-27303700.0).
300040,九洲集团,2025-05-28,AdaptedMAPullbackStrategy,Daily,False,,,-0.0314,-0.0548,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.05476851236373305).; PE计算失败：年度净利润无效或非正 (-545000000.0).
300047,天源迪科,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,345.8677,False,0.4258,0.4532,True,7.6318,False,
300055,万邦达,2025-05-28,ChanBreakoutStrategyV8,Daily,False,101.9284,False,-0.1007,-0.2002,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.20016146328137424).
300067,安诺其,2025-05-28,RefactoredMultiLevelCrossStrategy,daily,False,,,0.2935,-2.8214,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-2.8214182344428367).; PE计算失败：年度净利润无效或非正 (-4746000.0).
300130,新国都,2025-05-28,RefactoredMultiLevelCrossStrategy,daily,True,45.6983,False,-0.1047,-0.2941,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.29411764705882354).
300187,永清环保,2025-05-28,RefactoredMultiLevelCrossStrategy,daily,False,32.8996,False,0.6019,0.0610,True,5.3903,False,
300187,永清环保,2025-05-28,ChanBreakoutStrategyV8,Daily,False,32.8996,False,0.6019,0.0610,True,5.3903,False,
300261,雅本化学,2025-05-28,ChanBreakoutStrategyV8,Daily,False,,,0.4364,0.7201,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-258000000.0).
300304,云意电气,2025-05-28,RefactoredMultiLevelCrossStrategy,daily,True,16.3095,True,0.1057,-0.0650,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.06495769230769231).
300313,*ST天山,2025-05-28,ChanBreakoutStrategyV8,Daily,False,,,0.4050,0.3119,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-65947900.0).
300368,ST汇金,2025-05-28,AdaptedMAPullbackStrategy,Daily,False,,,-0.6243,0.0936,False,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-270000000.0).
300453,三鑫医疗,2025-05-28,RefactoredMultiLevelCrossStrategy,daily,True,12.8632,True,0.0906,0.0020,True,64.4586,False,
300531,优博讯,2025-05-28,AdaptedMAPullbackStrategy,Daily,False,,,0.1101,10.4617,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-150000000.0).
300575,中旗股份,2025-05-28,ChanBreakoutStrategyV8,Daily,False,226.3011,False,0.1652,-2.4505,False,,,PEG近似值计算失败：利润增长率无效或非正 (-2.450452273509116).
300648,星云股份,2025-05-28,AdaptedMAPullbackStrategy,Daily,False,,,0.2181,0.8543,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-82448799.99999999).
300740,水羊股份,2025-05-28,ChanBreakoutStrategyV8,Daily,True,54.9397,False,0.0514,0.0467,True,11.7675,False,
300758,七彩化学,2025-05-28,AdaptedMAPullbackStrategy,Daily,False,45.4027,False,0.1300,0.4256,True,1.0667,False,
300798,锦鸡股份,2025-05-28,RefactoredMultiLevelCrossStrategy,daily,False,500.6128,False,0.2186,-2.0307,False,,,PEG近似值计算失败：利润增长率无效或非正 (-2.030744359925521).
300824,北鼎股份,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,54.3867,False,0.3396,0.4771,True,1.1401,False,
300856,科思股份,2025-05-28,RefactoredMultiLevelCrossStrategy,daily,True,12.5869,True,-0.4424,-0.7818,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.7817622727272727).
300858,科拓生物,2025-05-28,ChanBreakoutStrategyV8,Daily,True,34.6738,False,0.3149,0.0979,True,3.5409,False,
300872,天阳科技,2025-05-28,RefactoredMultiLevelCrossStrategy,daily,True,78.9108,False,-0.0020,-0.7188,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.7187925715641726).
300884,狄耐克,2025-05-28,AdaptedMAPullbackStrategy,Daily,False,,,-0.0952,-3.5167,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-3.516665119301829).; PE计算失败：年度净利润无效或非正 (-12887600.0).
300890,翔丰华,2025-05-28,ChanBreakoutStrategyV8,Daily,False,61.8515,False,-0.0811,-1.6361,False,,,PEG近似值计算失败：利润增长率无效或非正 (-1.636063552510418).
300911,亿田智能,2025-05-28,AdaptedMAPullbackStrategy,Daily,False,240.0185,False,-0.5466,-10.4201,False,,,PEG近似值计算失败：利润增长率无效或非正 (-10.420092332840008).
300918,南山智尚,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,46.6426,False,0.0084,0.0086,True,54.1949,False,
300923,研奥股份,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,43.0404,False,0.2189,0.1725,True,2.4958,False,
300947,德必集团,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,90.8535,False,-0.0447,-0.7727,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.772677867850188).
300972,万辰集团,2025-05-28,AdaptedMAPullbackStrategy,Daily,False,82.1059,False,1.2404,33.4651,True,0.0245,True,
300994,久祺股份,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,15.1639,True,0.3043,0.9001,True,0.1685,True,
300995,奇德新材,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,248.1754,False,0.2422,0.1716,True,14.4605,False,
301066,万事利,2025-05-28,AdaptedMAPullbackStrategy,Daily,False,93.0769,False,0.0920,-0.1295,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.1294521331350795).
301088,戎美股份,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,25.6618,True,-0.1722,-0.2232,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.22321497253803904).
301120,新特电气,2025-05-28,ChanBreakoutStrategyV8,Daily,False,,,0.1998,1.1287,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-48511600.0).
301195,北路智控,2025-05-28,ChanBreakoutStrategyV8,Daily,True,9.4739,True,0.1067,0.1464,True,0.6470,True,
301212,联盛化学,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,147.7025,False,0.3111,0.3966,True,3.7239,False,
301225,恒勃股份,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,14.7425,True,0.1676,0.1175,True,1.2544,False,
301228,实朴检测,2025-05-28,RefactoredMultiLevelCrossStrategy,daily,False,,,0.2372,0.5023,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-65790000.0).
301300,远翔新材,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,22.8452,True,0.1100,1.4954,True,0.1528,True,
301302,华如科技,2025-05-28,AdaptedMAPullbackStrategy,Daily,False,,,0.0215,-0.0011,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.001066889438549433).; PE计算失败：年度净利润无效或非正 (-354000000.0).
301387,光大同创,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,76.4907,False,0.5087,0.5588,True,1.3688,False,
301518,长华化学,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,21.2920,True,-0.1254,-0.1510,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.1509812647008075).
301525,儒竞科技,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,22.2448,True,0.1939,0.2253,True,0.9874,True,
301529,福赛科技,2025-05-28,ChanBreakoutStrategyV8,Daily,True,16.6038,True,0.6077,0.1746,True,0.9512,True,
301559,中集环科,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,4.7930,True,-0.0129,-0.5699,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.5699325629351747).
600006,东风股份,2025-05-28,ChanBreakoutStrategyV8,Daily,True,556.2306,False,-0.2002,0.0786,False,70.7930,False,
600028,中国石化,2025-05-28,RefactoredMultiLevelCrossStrategy,daily,True,10.6274,True,-0.0691,-0.2758,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.2758244158113126).
600051,宁波联合,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,27.3237,True,0.6100,0.9396,True,0.2908,True,
600053,九鼎投资,2025-05-28,AdaptedMAPullbackStrategy,Daily,False,,,-0.2484,-7.3740,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-7.374020500047897).; PE计算失败：年度净利润无效或非正 (-268000000.00000003).
600233,圆通速递,2025-05-28,RefactoredMultiLevelCrossStrategy,daily,True,11.3886,True,0.1059,-0.0912,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.0911983032873807).
600336,澳柯玛,2025-05-28,AdaptedMAPullbackStrategy,Daily,False,,,-0.1380,0.2937,False,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-48525400.0).
600343,航天动力,2025-05-28,AdaptedMAPullbackStrategy,Daily,False,,,-0.0125,-0.1442,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.14424047949008276).; PE计算失败：年度净利润无效或非正 (-187000000.0).
600396,华电辽能,2025-05-28,AdaptedMAPullbackStrategy,Daily,False,54.1161,False,-0.0128,0.1774,False,3.0502,False,
600410,华胜天成,2025-05-28,AdaptedMAPullbackStrategy,Daily,False,429.2867,False,-0.0045,1.8810,False,2.2823,False,
600448,华纺股份,2025-05-28,AdaptedMAPullbackStrategy,Daily,False,,,0.1452,-0.4980,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.49799026866934637).; PE计算失败：年度净利润无效或非正 (-55515500.0).
600468,百利电气,2025-05-28,ChanBreakoutStrategyV8,Daily,False,,,-0.0217,-0.0805,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-0.08048908839421537).; PE计算失败：年度净利润无效或非正 (-109000000.00000001).
600495,晋西车轴,2025-05-28,ChanBreakoutStrategyV8,Daily,True,274.8409,False,0.5287,1.3311,True,2.0648,False,
600505,西昌电力,2025-05-28,AdaptedMAPullbackStrategy,Daily,False,694.2538,False,0.0720,1.1108,True,6.2499,False,
600684,珠江股份,2025-05-28,RefactoredMultiLevelCrossStrategy,daily,False,192.9830,False,0.0714,3.1628,True,0.6102,True,
600744,华银电力,2025-05-28,AdaptedMAPullbackStrategy,Daily,False,,,0.0505,8.9461,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-112999999.99999999).
600805,悦达投资,2025-05-28,ChanBreakoutStrategyV8,Daily,True,166.6052,False,-0.1198,0.0165,False,101.1815,False,
600855,航天长峰,2025-05-28,AdaptedMAPullbackStrategy,Daily,False,,,-0.3390,0.0106,False,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-246000000.0).
601008,连云港,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,44.1721,False,-0.0425,-0.4801,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.48009497481935626).
601083,锦江航运,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,2.2295,True,0.3328,1.8790,True,0.0119,True,
601086,国芳集团,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,164.6636,False,-0.1707,-0.1099,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.10988791737574086).
601808,中海油服,2025-05-28,RefactoredMultiLevelCrossStrategy,daily,True,12.9169,True,0.0641,0.3947,True,0.3273,True,
603004,鼎龙科技,2025-05-28,ChanBreakoutStrategyV8,Daily,True,8.3662,True,0.0340,-0.1504,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.1503625841502303).
603056,德邦股份,2025-05-28,ChanBreakoutStrategyV8,Daily,False,20.3556,True,0.1196,-1.7369,False,,,PEG近似值计算失败：利润增长率无效或非正 (-1.7368757402316366).
603067,振华股份,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,23.6955,True,0.0759,0.3682,True,0.6435,True,
603076,乐惠国际,2025-05-28,ChanBreakoutStrategyV8,Daily,True,173.3103,False,-0.0594,1.6061,False,1.0790,False,
603086,先达股份,2025-05-28,AdaptedMAPullbackStrategy,Daily,False,,,0.1082,2.5763,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-25875500.0).
603087,甘李药业,2025-05-28,ChanBreakoutStrategyV8,Daily,False,47.4969,False,0.7589,2.2499,True,0.2111,True,
603102,百合股份,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,11.6032,True,0.0952,0.0102,True,11.3813,False,
603139,康惠制药,2025-05-28,AdaptedMAPullbackStrategy,Daily,False,,,-0.0472,-16.8697,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-16.869741323759552).; PE计算失败：年度净利润无效或非正 (-89625500.0).
603286,日盈电子,2025-05-28,AdaptedMAPullbackStrategy,Daily,False,332.4643,False,0.2449,-2.2987,False,,,PEG近似值计算失败：利润增长率无效或非正 (-2.298742303846761).
603321,梅轮电梯,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,18.1082,True,-0.1103,-0.9416,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.9415564043104624).
603331,百达精工,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,61.2167,False,0.0402,-0.2752,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.27518376957875523).
603351,威尔药业,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,26.1274,True,0.0606,0.0573,True,4.5567,False,
603359,东珠生态,2025-05-28,AdaptedMAPullbackStrategy,Daily,False,,,-0.1452,-1.1269,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-1.1269081209628178).; PE计算失败：年度净利润无效或非正 (-630000000.0).
603366,日出东方,2025-05-28,RefactoredMultiLevelCrossStrategy,daily,False,40.6557,False,-0.0507,0.1071,False,3.7972,False,
603416,信捷电气,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,35.4667,False,0.1412,0.0346,True,10.2594,False,
603610,麒盛科技,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,27.4543,True,0.0410,-0.0101,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.010110654132393263).
603938,三孚股份,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,90.6855,False,0.0810,1.5798,True,0.5740,True,
603983,丸美生物,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,55.1236,False,0.2814,0.2162,True,2.5495,False,
605133,嵘泰股份,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,44.1721,False,0.2980,0.1376,True,3.2096,False,
605138,盛泰集团,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,84.5805,False,-0.1006,2.0014,False,0.4226,True,
605167,利柏特,2025-05-28,ChanBreakoutStrategyV8,Daily,True,21.9520,True,0.0152,-0.0807,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.08073251060448784).
605188,国光连锁,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,2609.4331,False,0.0515,-0.1807,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.18074839720650598).
605337,李子园,2025-05-28,ChanBreakoutStrategyV8,Daily,True,25.5620,True,-0.0419,0.1617,False,1.5805,False,
688011,新光光电,2025-05-28,AdaptedMAPullbackStrategy,Daily,False,,,-0.7620,-1.5729,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-1.5728507369821279).; PE计算失败：年度净利润无效或非正 (-67958400.0).
688084,晶品特装,2025-05-28,AdaptedMAPullbackStrategy,Daily,False,,,2.1281,0.6149,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-57193000.0).
688119,中钢洛耐,2025-05-28,ChanBreakoutStrategyV8,Daily,False,,,0.0150,1.1700,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-59096899.99999999).
688135,利扬芯片,2025-05-28,AdaptedMAPullbackStrategy,Daily,False,,,0.1111,-23.4062,False,,,PEG近似值计算失败：PE 是 NaN.; PEG近似值计算失败：利润增长率无效或非正 (-23.406203840472674).; PE计算失败：年度净利润无效或非正 (-61618700.0).
688155,先惠技术,2025-05-28,RefactoredMultiLevelCrossStrategy,daily,False,23.5932,True,0.0654,0.2046,True,1.1532,False,
688173,希荻微,2025-05-28,AdaptedMAPullbackStrategy,Daily,False,,,0.4472,0.4423,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-291000000.0).
688211,中科微至,2025-05-28,ChanBreakoutStrategyV8,Daily,False,,,0.0899,0.3694,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-84750800.0).
688233,神工股份,2025-05-28,AdaptedMAPullbackStrategy,Daily,False,109.4064,False,0.8175,18.5065,True,0.0591,True,
688314,康拓医疗,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,28.2797,True,0.1798,0.2063,True,1.3706,False,
688375,国博电子,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,31.3610,False,-0.4949,-0.5245,False,,,PEG近似值计算失败：利润增长率无效或非正 (-0.5245338842975207).
688386,泛亚微透,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,38.4995,False,0.2596,0.4322,True,0.8908,True,
688580,伟思医疗,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,42.5498,False,0.0940,0.5271,True,0.8072,True,
688602,康鹏科技,2025-05-28,AdaptedMAPullbackStrategy,Daily,False,,,0.4379,0.5973,True,,,PEG近似值计算失败：PE 是 NaN.; PE计算失败：年度净利润无效或非正 (-49531600.0).
688722,同益中,2025-05-28,AdaptedMAPullbackStrategy,Daily,True,36.1853,False,1.2793,1.4735,True,0.2456,True,
